2002-11-30,Chanukah/Hanukkah (first day),Jewish holiday
2002-12-01,First Sunday of Advent,Christian
2002-12-01,Lailat al-Qadr,Muslim
2002-12-01,World AIDS Day,United Nations observance
2002-12-02,International Day for the Abolition of Slavery,United Nations observance
2002-12-03,International Day of Disabled Persons,United Nations observance
2002-12-05,International Volunteer Day for Economic and Social Development,United Nations observance
2002-12-06,Eid al-Fitr,Muslim
2002-12-06,St Nicholas' Day,Observance
2002-12-07,Last Day of Chanukah,Jewish holiday
2002-12-07,International Civil Aviation Day,United Nations observance
2002-12-07,Pearl Harbor Remembrance Day,Observance
2002-12-08,Feast of the Immaculate Conception,Christian
2002-12-10,Human Rights Day,United Nations observance
2002-12-12,Feast of Our Lady of Guadalupe,Observance
2002-12-17,Pan American Aviation Day,Observance
2002-12-17,Wright Brothers Day,Observance
2002-12-18,International Migrants Day,United Nations observance
2002-12-22,December Solstice,Season
2002-12-24,Christmas Eve,State holiday
2002-12-24,Christmas Eve,Cristian Observance
2002-12-25,Christmas Day,National holiday
2002-12-26,Kwanzaa (until Jan 1),Observance
2002-12-26,Day After Christmas Day,State holiday
2002-12-31,New Year's Eve,Observance
2003-01-01,New Year's Day,National holiday
2003-01-06,Epiphany,Christian
2003-01-07,Orthodox Christmas Day,Orthodox
2003-01-13,Stephen Foster Memorial Day,Observance
2003-01-14,Orthodox New Year,Orthodox
2003-01-17,Lee Jackson Day,State holiday
2003-01-18,Tu Bishvat/Tu B'Shevat,Jewish holiday
2003-01-19,Robert E Lee's Birthday,State holiday
2003-01-19,Confederate Memorial Day,State holiday
2003-01-20,Martin Luther King Day,National holiday
2003-01-20,Robert E Lee's Birthday,State holiday
2003-01-20,Idaho Human Rights Day,State holiday
2003-01-20,Civil Rights Day,State holiday
2003-01-27,International Day of Commemoration in Memory of the Victims of the Holocaust,United Nations observance
2003-01-27,e-Day,Worldwide observance
2003-01-29,Kansas Day,Observance
2003-02-01,National Freedom Day,Observance
2003-02-01,Chinese New Year,Observance
2003-02-02,World Leprosy Day,Worldwide observance
2003-02-02,World Wetlands Day,Worldwide observance
2003-02-02,Groundhog Day,Observance
2003-02-04,Rosa Parks Day,Local observance
2003-02-06,International Day of Zero Tolerance to Female Genital Mutilation,United Nations observance
2003-02-07,e-Day,Worldwide observance
2003-02-07,National Wear Red Day,Observance
2003-02-12,Eid al-Adha,Muslim
2003-02-12,Lincoln's Birthday,State holiday
2003-02-14,Valentine's Day,Observance
2003-02-15,Susan B Anthony's Birthday,Local observance
2003-02-17,Presidents' Day (Washington's Birthday),National holiday
2003-02-17,Daisy Gatson Bates Day,State holiday
2003-02-21,International Mother Language Day,United Nations observance
2003-02-28,Linus Pauling Day,Local observance
2003-03-01,St. David's Day,Observance
2003-03-02,Texas Independence Day,State holiday
2003-03-03,Casimir Pulaski Day,State holiday
2003-03-03,Read Across America Day,Observance
2003-03-04,Shrove Tuesday/Mardi Gras,State holiday
2003-03-04,Shrove Tuesday/Mardi Gras,Observance
2003-03-04,Town Meeting Day Vermont,State holiday
2003-03-05,Ash Wednesday,Christian
2003-03-05,Muharram,Muslim
2003-03-07,Employee Appreciation Day,Observance
2003-03-08,International Women's Day,United Nations observance
2003-03-14,Pi Day,Worldwide observance
2003-03-17,St. Patrick's Day,Observance
2003-03-17,Evacuation Day,State holiday
2003-03-18,Purim,Jewish holiday
2003-03-21,March equinox,Season
2003-03-21,International Day for the Elimination of Racial Discrimination,United Nations observance
2003-03-21,World Poetry Day,United Nations observance
2003-03-22,World Water Day,United Nations observance
2003-03-23,World Meteorological Day,United Nations observance
2003-03-24,World Tuberculosis Day,United Nations observance
2003-03-25,International Day of Solidarity with Detained and Missing Staff Members,United Nations observance
2003-03-25,Maryland Day,Local observance
2003-03-26,Prince Jonah Kuhio Kalanianaole Day,State holiday
2003-03-31,Seward's Day,State holiday
2003-03-31,César Chávez Day,State holiday
2003-04-01,April Fool's Day,Worldwide observance
2003-04-02,Pascua Florida Day,Local observance
2003-04-06,Daylight Saving Time starts,Clock change/Daylight Saving Time
2003-04-06,National Tartan Day,Observance
2003-04-07,United Nations' World Health Day,United Nations observance
2003-04-13,Palm Sunday,Christian
2003-04-15,Tax Day,Observance
2003-04-15,Father Damien Day,Local observance
2003-04-16,Emancipation Day,Local observance
2003-04-17,Maundy Thursday,Christian
2003-04-17,Passover (first day),Jewish holiday
2003-04-18,Good Friday,State holiday
2003-04-19,Holy Saturday,Christian
2003-04-20,Easter Sunday,Cristian Observance
2003-04-21,Easter Monday,Christian
2003-04-21,Patriot's Day,State holiday
2003-04-21,San Jacinto Day,State holiday
2003-04-22,Earth Day,Worldwide observance
2003-04-22,Oklahoma Day,Local observance
2003-04-23,World Book and Copyright Day,United Nations observance
2003-04-23,Administrative Professionals Day,Observance
2003-04-24,Last Day of Passover,Jewish holiday
2003-04-24,Take our Daughters and Sons to Work Day,Observance
2003-04-25,Orthodox Good Friday,Orthodox
2003-04-25,Arbor Day,State holiday
2003-04-26,Orthodox Holy Saturday,Orthodox
2003-04-26,World Intellectual Property Day,United Nations observance
2003-04-27,Orthodox Easter,Orthodox
2003-04-28,Orthodox Easter Monday,Orthodox
2003-04-28,World Day for Safety and Health at Work,United Nations observance
2003-04-28,Confederate Memorial Day,State holiday
2003-04-28,Confederate Memorial Day,State holiday
2003-04-29,Yom HaShoah,Jewish holiday
2003-05-01,Law Day,Observance
2003-05-01,Loyalty Day,Observance
2003-05-01,National Day of Prayer,Observance
2003-05-03,World Press Freedom Day,United Nations observance
2003-05-04,Rhode Island Independence Day,Local observance
2003-05-05,Cinco de Mayo,Observance
2003-05-06,National Nurses Day,Observance
2003-05-07,Yom Ha'atzmaut,Jewish holiday
2003-05-08,Truman Day,State holiday
2003-05-09,Confederate Memorial Day observed,State holiday
2003-05-10,Confederate Memorial Day,State holiday
2003-05-11,Mothers' Day,Observance
2003-05-14,The Prophet's Birthday,Muslim
2003-05-15,International Day of Families,United Nations observance
2003-05-15,Peace Officers Memorial Day,Observance
2003-05-16,National Defense Transportation Day,Observance
2003-05-17,Armed Forces Day,Observance
2003-05-20,Lag BaOmer,Jewish holiday
2003-05-21,World Day for Cultural Diversity for Dialogue and Development,United Nations observance
2003-05-22,International Day for Biological Diversity,United Nations observance
2003-05-22,National Maritime Day,Observance
2003-05-25,African Liberation Day,Worldwide observance
2003-05-25,Towel Day,Worldwide observance
2003-05-25,National Missing Children's Day,Observance
2003-05-26,Memorial Day,National holiday
2003-05-26,Jefferson Davis Birthday,Local observance
2003-05-29,Ascension Day,Christian
2003-05-29,International Day of United Nations Peacekeepers,United Nations observance
2003-05-31,World No Tobacco Day,United Nations observance
2003-06-01,Statehood Day,Local observance
2003-06-02,Jefferson Davis Birthday,State holiday
2003-06-03,Jefferson Davis Birthday,Local observance
2003-06-04,International Day of Innocent Children Victims of Aggression,United Nations observance
2003-06-05,World Environment Day,United Nations observance
2003-06-06,Shavuot,Jewish holiday
2003-06-06,D-Day,Observance
2003-06-08,Pentecost,Christian
2003-06-09,Whit Monday,Christian
2003-06-11,Kamehameha Day,State holiday
2003-06-14,Flag Day,Observance
2003-06-15,Trinity Sunday,Christian
2003-06-15,Fathers' Day,Observance
2003-06-17,World Day to Combat Desertification and Drought,United Nations observance
2003-06-17,Bunker Hill Day,State holiday
2003-06-19,Corpus Christi,Christian
2003-06-19,Juneteenth,Local observance
2003-06-19,Emancipation Day,State holiday
2003-06-20,World Refugee Day,United Nations observance
2003-06-20,West Virginia Day,State holiday
2003-06-21,June Solstice,Season
2003-06-23,Public Service Day,United Nations observance
2003-06-26,International Day Against Drug Abuse and Illicit Trafficking,United Nations observance
2003-06-26,International Day in Support of Victims of Torture,United Nations observance
2003-07-04,Independence Day,National holiday
2003-07-05,International Day of Cooperatives,United Nations observance
2003-07-11,World Population Day,United Nations observance
2003-07-22,Pi Approximation Day,Worldwide observance
2003-07-24,Pioneer Day,State holiday
2003-07-27,Parents' Day,Observance
2003-08-01,Colorado Day,Local observance
2003-08-07,Tisha B'Av,Jewish holiday
2003-08-09,International Day of the World's Indigenous People,United Nations observance
2003-08-11,Victory Day,State holiday
2003-08-12,International Youth Day,United Nations observance
2003-08-15,Assumption of Mary,Christian
2003-08-15,Statehood Day in Hawaii,State holiday
2003-08-15,Bennington Battle Day observed,State holiday
2003-08-16,Bennington Battle Day,State holiday
2003-08-19,National Aviation Day,Observance
2003-08-21,Senior Citizens Day,Observance
2003-08-23,International Day for the Remembrance of the Slave Trade and its Abolition,United Nations observance
2003-08-26,Women's Equality Day,Observance
2003-08-27,Lyndon Baines Johnson Day,State holiday
2003-08-31,International Overdose Awareness Day,Worldwide observance
2003-09-01,Labor Day,National holiday
2003-09-06,Carl Garner Federal Lands Cleanup Day,Observance
2003-09-07,National Grandparents Day,Observance
2003-09-08,International Literacy Day,United Nations observance
2003-09-09,California Admission Day,Local observance
2003-09-10,World Suicide Prevention Day,United Nations observance
2003-09-11,Patriot Day,Observance
2003-09-16,International Day for the Preservation of the Ozone Layer,United Nations observance
2003-09-17,Citizenship Day,Observance
2003-09-19,International Talk Like a Pirate Day,Worldwide observance
2003-09-19,National POW/MIA Recognition Day,Observance
2003-09-21,International Day of Peace,United Nations observance
2003-09-22,Emancipation Day,Local observance
2003-09-23,September equinox,Season
2003-09-23,International Celebrate Bisexuality Day,Worldwide observance
2003-09-24,Isra and Mi'raj,Muslim
2003-09-25,World Maritime Day,United Nations observance
2003-09-26,Native Americans' Day,Local observance
2003-09-27,Rosh Hashana,State holiday
2003-09-27,Rosh Hashana,Jewish holiday
2003-09-27,World Tourism Day,United Nations observance
2003-09-28,World Heart Day,United Nations observance
2003-09-28,Gold Star Mother's Day,Observance
2003-10-01,International Day of Older Persons,United Nations observance
2003-10-01,World Vegetarian Day,Worldwide observance
2003-10-04,Feast of St Francis of Assisi,Christian
2003-10-05,World Teachers' Day,United Nations observance
2003-10-06,Yom Kippur,State holiday
2003-10-06,Yom Kippur,Jewish holiday
2003-10-06,World Habitat Day,United Nations observance
2003-10-06,Child Health Day,Observance
2003-10-08,International Day for Natural Disaster Reduction,United Nations observance
2003-10-09,World Post Day,United Nations observance
2003-10-09,World Sight Day,United Nations observance
2003-10-09,Leif Erikson Day,Observance
2003-10-10,World Mental Health Day,United Nations observance
2003-10-11,First Day of Sukkot,Jewish holiday
2003-10-13,Columbus Day,National holiday
2003-10-13,Native Americans' Day,Local observance
2003-10-13,Indigenous People's Day,Local observance
2003-10-15,White Cane Safety Day,Observance
2003-10-16,World Food Day,United Nations observance
2003-10-16,Boss's Day,Observance
2003-10-17,Last Day of Sukkot,Jewish holiday
2003-10-17,International Day for the Eradication of Poverty,United Nations observance
2003-10-17,Alaska Day observed,State holiday
2003-10-18,Shmini Atzeret,Jewish holiday
2003-10-18,Alaska Day,State holiday
2003-10-19,Simchat Torah,Jewish holiday
2003-10-24,United Nations Day,United Nations observance
2003-10-24,World Development Information Day,United Nations observance
2003-10-26,Daylight Saving Time ends,Clock change/Daylight Saving Time
2003-10-27,Ramadan starts,Muslim
2003-10-31,Halloween,Observance
2003-10-31,Nevada Day,State holiday
2003-11-01,All Saints' Day,Christian
2003-11-01,World Vegan Day,Worldwide observance
2003-11-02,All Souls' Day,Christian
2003-11-06,International Day for Preventing the Exploitation of the Environment in War and Armed Conflict,United Nations observance
2003-11-10,World Science Day for Peace and Development,United Nations observance
2003-11-11,Veterans Day,National holiday
2003-11-16,International Day for Tolerance,United Nations observance
2003-11-16,World Day of Remembrance for Road Traffic Victims,United Nations observance
2003-11-19,World Chronic Obstructive Pulmonary Disease Day,United Nations observance
2003-11-19,International Men's Day,Worldwide observance
2003-11-20,Universal Children's Day,United Nations observance
2003-11-20,Africa Industrialization Day,United Nations observance
2003-11-20,World Philosophy Day,United Nations observance
2003-11-21,Lailat al-Qadr,Muslim
2003-11-21,World Television Day,United Nations observance
2003-11-25,International Day for the Elimination of Violence against Women,United Nations observance
2003-11-26,Eid al-Fitr,Muslim
2003-11-27,Thanksgiving Day,National holiday
2003-11-28,Black Friday,State holiday
2003-11-30,First Sunday of Advent,Christian
2003-12-01,International Day of Solidarity with the Palestinian People,United Nations observance
2003-12-01,World AIDS Day,United Nations observance
2003-12-02,International Day for the Abolition of Slavery,United Nations observance
2003-12-03,International Day of Disabled Persons,United Nations observance
2003-12-05,International Volunteer Day for Economic and Social Development,United Nations observance
2003-12-06,St Nicholas' Day,Observance
2003-12-07,International Civil Aviation Day,United Nations observance
2003-12-07,Pearl Harbor Remembrance Day,Observance
2003-12-08,Feast of the Immaculate Conception,Christian
2003-12-09,International Anti-Corruption Day,United Nations observance
2003-12-10,Human Rights Day,United Nations observance
2003-12-11,International Mountain Day,United Nations observance
2003-12-12,Feast of Our Lady of Guadalupe,Observance
2003-12-17,Pan American Aviation Day,Observance
2003-12-17,Wright Brothers Day,Observance
2003-12-18,International Migrants Day,United Nations observance
2003-12-20,Chanukah/Hanukkah (first day),Jewish holiday
2003-12-22,December Solstice,Season
2003-12-24,Christmas Eve,Cristian Observance
2003-12-24,Christmas Eve,State holiday
2003-12-25,Christmas Day,National holiday
2003-12-26,Kwanzaa (until Jan 1),Observance
2003-12-26,Day After Christmas Day,State holiday
2003-12-27,Last Day of Chanukah,Jewish holiday
2003-12-31,New Year's Eve,Observance
2004-01-01,New Year's Day,National holiday
2004-01-06,Epiphany,Christian
2004-01-07,Orthodox Christmas Day,Orthodox
2004-01-13,Stephen Foster Memorial Day,Observance
2004-01-14,Orthodox New Year,Orthodox
2004-01-16,Lee Jackson Day,State holiday
2004-01-19,Martin Luther King Day,National holiday
2004-01-19,Robert E Lee's Birthday,State holiday
2004-01-19,Robert E Lee's Birthday,State holiday
2004-01-19,Confederate Memorial Day,State holiday
2004-01-19,Idaho Human Rights Day,State holiday
2004-01-19,Civil Rights Day,State holiday
2004-01-22,Chinese New Year,Observance
2004-01-27,International Day of Commemoration in Memory of the Victims of the Holocaust,United Nations observance
2004-01-27,e-Day,Worldwide observance
2004-01-29,Kansas Day,Observance
2004-02-01,World Leprosy Day,Worldwide observance
2004-02-01,National Freedom Day,Observance
2004-02-02,Eid al-Adha,Muslim
2004-02-02,World Wetlands Day,Worldwide observance
2004-02-02,Groundhog Day,Observance
2004-02-04,Rosa Parks Day,Local observance
2004-02-06,International Day of Zero Tolerance to Female Genital Mutilation,United Nations observance
2004-02-06,National Wear Red Day,Observance
2004-02-07,Tu Bishvat/Tu B'Shevat,Jewish holiday
2004-02-07,e-Day,Worldwide observance
2004-02-12,Lincoln's Birthday,State holiday
2004-02-14,Valentine's Day,Observance
2004-02-15,Susan B Anthony's Birthday,Local observance
2004-02-16,Presidents' Day (Washington's Birthday),National holiday
2004-02-16,Daisy Gatson Bates Day,State holiday
2004-02-21,International Mother Language Day,United Nations observance
2004-02-22,Muharram,Muslim
2004-02-24,Shrove Tuesday/Mardi Gras,State holiday
2004-02-24,Shrove Tuesday/Mardi Gras,Observance
2004-02-25,Ash Wednesday,Christian
2004-02-28,Linus Pauling Day,Local observance
2004-03-01,St. David's Day,Observance
2004-03-01,Casimir Pulaski Day,State holiday
2004-03-02,Texas Independence Day,State holiday
2004-03-02,Read Across America Day,Observance
2004-03-02,Town Meeting Day Vermont,State holiday
2004-03-05,Employee Appreciation Day,Observance
2004-03-07,Purim,Jewish holiday
2004-03-08,International Women's Day,United Nations observance
2004-03-14,Pi Day,Worldwide observance
2004-03-17,St. Patrick's Day,Observance
2004-03-17,Evacuation Day,State holiday
2004-03-20,March equinox,Season
2004-03-21,International Day for the Elimination of Racial Discrimination,United Nations observance
2004-03-21,World Poetry Day,United Nations observance
2004-03-22,World Water Day,United Nations observance
2004-03-23,World Meteorological Day,United Nations observance
2004-03-24,World Tuberculosis Day,United Nations observance
2004-03-25,International Day of Solidarity with Detained and Missing Staff Members,United Nations observance
2004-03-25,Maryland Day,Local observance
2004-03-26,Prince Jonah Kuhio Kalanianaole Day,State holiday
2004-03-29,Seward's Day,State holiday
2004-03-31,César Chávez Day,State holiday
2004-04-01,April Fool's Day,Worldwide observance
2004-04-02,Pascua Florida Day,Local observance
2004-04-04,Palm Sunday,Christian
2004-04-04,Daylight Saving Time starts,Clock change/Daylight Saving Time
2004-04-06,Passover (first day),Jewish holiday
2004-04-06,National Tartan Day,Observance
2004-04-07,United Nations' World Health Day,United Nations observance
2004-04-07,Day of Remembrance of the Victims of the Rwanda Genocide,United Nations observance
2004-04-08,Maundy Thursday,Christian
2004-04-09,Orthodox Good Friday,Orthodox
2004-04-09,Good Friday,State holiday
2004-04-10,Holy Saturday,Christian
2004-04-10,Orthodox Holy Saturday,Orthodox
2004-04-11,Orthodox Easter,Orthodox
2004-04-11,Easter Sunday,Cristian Observance
2004-04-12,Orthodox Easter Monday,Orthodox
2004-04-12,Easter Monday,Christian
2004-04-13,Last Day of Passover,Jewish holiday
2004-04-13,National Library Workers' Day,Observance
2004-04-15,Tax Day,Observance
2004-04-15,Father Damien Day,Local observance
2004-04-16,Emancipation Day,Local observance
2004-04-18,Yom HaShoah,Jewish holiday
2004-04-19,Patriot's Day,State holiday
2004-04-21,San Jacinto Day,State holiday
2004-04-21,Administrative Professionals Day,Observance
2004-04-22,Earth Day,Worldwide observance
2004-04-22,Oklahoma Day,Local observance
2004-04-22,Take our Daughters and Sons to Work Day,Observance
2004-04-23,World Book and Copyright Day,United Nations observance
2004-04-26,World Intellectual Property Day,United Nations observance
2004-04-26,Confederate Memorial Day,State holiday
2004-04-26,Confederate Memorial Day,State holiday
2004-04-27,Yom Ha'atzmaut,Jewish holiday
2004-04-28,World Day for Safety and Health at Work,United Nations observance
2004-04-30,Arbor Day,State holiday
2004-05-01,Law Day,Observance
2004-05-01,Loyalty Day,Observance
2004-05-02,The Prophet's Birthday,Muslim
2004-05-03,World Press Freedom Day,United Nations observance
2004-05-04,Rhode Island Independence Day,Local observance
2004-05-05,Cinco de Mayo,Observance
2004-05-06,National Nurses Day,Observance
2004-05-06,National Day of Prayer,Observance
2004-05-07,Truman Day observed,State holiday
2004-05-08,Truman Day,State holiday
2004-05-09,Lag BaOmer,Jewish holiday
2004-05-09,Mothers' Day,Observance
2004-05-10,Confederate Memorial Day,State holiday
2004-05-11,Primary Election Day West Virginia,State holiday
2004-05-15,International Day of Families,United Nations observance
2004-05-15,Peace Officers Memorial Day,Observance
2004-05-15,Armed Forces Day,Observance
2004-05-20,Ascension Day,Christian
2004-05-21,World Day for Cultural Diversity for Dialogue and Development,United Nations observance
2004-05-21,National Defense Transportation Day,Observance
2004-05-22,International Day for Biological Diversity,United Nations observance
2004-05-22,National Maritime Day,Observance
2004-05-25,African Liberation Day,Worldwide observance
2004-05-25,Towel Day,Worldwide observance
2004-05-25,National Missing Children's Day,Observance
2004-05-26,Shavuot,Jewish holiday
2004-05-29,International Day of United Nations Peacekeepers,United Nations observance
2004-05-30,Pentecost,Christian
2004-05-31,Whit Monday,Christian
2004-05-31,World No Tobacco Day,United Nations observance
2004-05-31,Memorial Day,National holiday
2004-05-31,Jefferson Davis Birthday,Local observance
2004-06-01,Statehood Day,Local observance
2004-06-03,Jefferson Davis Birthday,Local observance
2004-06-04,International Day of Innocent Children Victims of Aggression,United Nations observance
2004-06-05,World Environment Day,United Nations observance
2004-06-06,Trinity Sunday,Christian
2004-06-06,D-Day,Observance
2004-06-07,Jefferson Davis Birthday,State holiday
2004-06-10,Corpus Christi,Christian
2004-06-11,Kamehameha Day,State holiday
2004-06-14,Flag Day,Observance
2004-06-17,World Day to Combat Desertification and Drought,United Nations observance
2004-06-17,Bunker Hill Day,State holiday
2004-06-19,Juneteenth,Local observance
2004-06-19,Emancipation Day,State holiday
2004-06-20,World Refugee Day,United Nations observance
2004-06-20,Fathers' Day,Observance
2004-06-20,West Virginia Day,State holiday
2004-06-21,June Solstice,Season
2004-06-21,West Virginia Day observed,State holiday
2004-06-23,Public Service Day,United Nations observance
2004-06-26,International Day Against Drug Abuse and Illicit Trafficking,United Nations observance
2004-06-26,International Day in Support of Victims of Torture,United Nations observance
2004-07-03,International Day of Cooperatives,United Nations observance
2004-07-04,Independence Day,National holiday
2004-07-05,Independence Day observed,National holiday
2004-07-11,World Population Day,United Nations observance
2004-07-22,Pi Approximation Day,Worldwide observance
2004-07-23,Pioneer Day observed,State holiday
2004-07-24,Pioneer Day,State holiday
2004-07-25,Parents' Day,Observance
2004-07-27,Tisha B'Av,Jewish holiday
2004-08-01,Colorado Day,Local observance
2004-08-09,International Day of the World's Indigenous People,United Nations observance
2004-08-09,Victory Day,State holiday
2004-08-12,International Youth Day,United Nations observance
2004-08-15,Assumption of Mary,Christian
2004-08-16,Bennington Battle Day,State holiday
2004-08-19,National Aviation Day,Observance
2004-08-20,Statehood Day in Hawaii,State holiday
2004-08-21,Senior Citizens Day,Observance
2004-08-23,International Day for the Remembrance of the Slave Trade and its Abolition,United Nations observance
2004-08-26,Women's Equality Day,Observance
2004-08-27,Lyndon Baines Johnson Day,State holiday
2004-08-31,International Overdose Awareness Day,Worldwide observance
2004-09-06,Labor Day,National holiday
2004-09-08,International Literacy Day,United Nations observance
2004-09-09,California Admission Day,Local observance
2004-09-10,World Suicide Prevention Day,United Nations observance
2004-09-11,Patriot Day,Observance
2004-09-11,Carl Garner Federal Lands Cleanup Day,Observance
2004-09-12,Isra and Mi'raj,Muslim
2004-09-12,National Grandparents Day,Observance
2004-09-16,Rosh Hashana,State holiday
2004-09-16,Rosh Hashana,Jewish holiday
2004-09-16,International Day for the Preservation of the Ozone Layer,United Nations observance
2004-09-17,Citizenship Day,Observance
2004-09-17,National POW/MIA Recognition Day,Observance
2004-09-19,International Talk Like a Pirate Day,Worldwide observance
2004-09-21,International Day of Peace,United Nations observance
2004-09-22,September equinox,Season
2004-09-22,Emancipation Day,Local observance
2004-09-23,World Maritime Day,United Nations observance
2004-09-23,International Celebrate Bisexuality Day,Worldwide observance
2004-09-24,Native Americans' Day,Local observance
2004-09-25,Yom Kippur,State holiday
2004-09-25,Yom Kippur,Jewish holiday
2004-09-26,World Heart Day,United Nations observance
2004-09-26,Gold Star Mother's Day,Observance
2004-09-27,World Tourism Day,United Nations observance
2004-09-30,First Day of Sukkot,Jewish holiday
2004-10-01,International Day of Older Persons,United Nations observance
2004-10-01,World Vegetarian Day,Worldwide observance
2004-10-04,Feast of St Francis of Assisi,Christian
2004-10-04,World Habitat Day,United Nations observance
2004-10-04,Child Health Day,Observance
2004-10-05,World Teachers' Day,United Nations observance
2004-10-06,Last Day of Sukkot,Jewish holiday
2004-10-07,Shmini Atzeret,Jewish holiday
2004-10-08,Simchat Torah,Jewish holiday
2004-10-09,World Post Day,United Nations observance
2004-10-09,Leif Erikson Day,Observance
2004-10-10,World Mental Health Day,United Nations observance
2004-10-11,Columbus Day,National holiday
2004-10-11,Native Americans' Day,Local observance
2004-10-11,Indigenous People's Day,Local observance
2004-10-13,International Day for Natural Disaster Reduction,United Nations observance
2004-10-14,World Sight Day,United Nations observance
2004-10-15,White Cane Safety Day,Observance
2004-10-15,Boss's Day,Observance
2004-10-16,Ramadan starts,Muslim
2004-10-16,World Food Day,United Nations observance
2004-10-17,International Day for the Eradication of Poverty,United Nations observance
2004-10-18,Alaska Day,State holiday
2004-10-24,United Nations Day,United Nations observance
2004-10-24,World Development Information Day,United Nations observance
2004-10-29,Nevada Day,State holiday
2004-10-31,Daylight Saving Time ends,Clock change/Daylight Saving Time
2004-10-31,Halloween,Observance
2004-11-01,All Saints' Day,Christian
2004-11-01,World Vegan Day,Worldwide observance
2004-11-02,All Souls' Day,Christian
2004-11-02,Election Day,Observance
2004-11-04,Return Day Delaware,State holiday
2004-11-06,International Day for Preventing the Exploitation of the Environment in War and Armed Conflict,United Nations observance
2004-11-10,Lailat al-Qadr,Muslim
2004-11-10,World Science Day for Peace and Development,United Nations observance
2004-11-11,Veterans Day,National holiday
2004-11-14,Eid al-Fitr,Muslim
2004-11-16,International Day for Tolerance,United Nations observance
2004-11-17,World Chronic Obstructive Pulmonary Disease Day,United Nations observance
2004-11-18,World Philosophy Day,United Nations observance
2004-11-19,International Men's Day,Worldwide observance
2004-11-20,Universal Children's Day,United Nations observance
2004-11-20,Africa Industrialization Day,United Nations observance
2004-11-21,World Day of Remembrance for Road Traffic Victims,United Nations observance
2004-11-21,World Television Day,United Nations observance
2004-11-25,International Day for the Elimination of Violence against Women,United Nations observance
2004-11-25,Thanksgiving Day,National holiday
2004-11-26,Black Friday,State holiday
2004-11-28,First Sunday of Advent,Christian
2004-11-29,International Day of Solidarity with the Palestinian People,United Nations observance
2004-12-01,World AIDS Day,United Nations observance
2004-12-02,International Day for the Abolition of Slavery,United Nations observance
2004-12-03,International Day of Disabled Persons,United Nations observance
2004-12-05,International Volunteer Day for Economic and Social Development,United Nations observance
2004-12-06,St Nicholas' Day,Observance
2004-12-07,International Civil Aviation Day,United Nations observance
2004-12-07,Pearl Harbor Remembrance Day,Observance
2004-12-08,Feast of the Immaculate Conception,Christian
2004-12-08,Chanukah/Hanukkah (first day),Jewish holiday
2004-12-09,International Anti-Corruption Day,United Nations observance
2004-12-10,Human Rights Day,United Nations observance
2004-12-11,International Mountain Day,United Nations observance
2004-12-12,Feast of Our Lady of Guadalupe,Observance
2004-12-15,Last Day of Chanukah,Jewish holiday
2004-12-17,Pan American Aviation Day,Observance
2004-12-17,Wright Brothers Day,Observance
2004-12-18,International Migrants Day,United Nations observance
2004-12-19,International Day for South-South Cooperation,United Nations observance
2004-12-21,December Solstice,Season
2004-12-24,Christmas Day observed,National holiday
2004-12-24,Christmas Eve,State holiday
2004-12-24,Christmas Eve,Cristian Observance
2004-12-25,Christmas Day,National holiday
2004-12-26,Kwanzaa (until Jan 1),Observance
2004-12-26,Day After Christmas Day,State holiday
2004-12-31,New Year's Day observed,National holiday
2004-12-31,New Year's Eve,Observance
2005-01-01,New Year's Day,National holiday
2005-01-06,Epiphany,Christian
2005-01-07,Orthodox Christmas Day,Orthodox
2005-01-13,Stephen Foster Memorial Day,Observance
2005-01-14,Orthodox New Year,Orthodox
2005-01-14,Lee Jackson Day,State holiday
2005-01-17,Martin Luther King Day,National holiday
2005-01-17,Robert E Lee's Birthday,State holiday
2005-01-17,Idaho Human Rights Day,State holiday
2005-01-17,Civil Rights Day,State holiday
2005-01-19,Robert E Lee's Birthday,State holiday
2005-01-19,Confederate Memorial Day,State holiday
2005-01-20,Inauguration Day,State holiday
2005-01-21,Eid al-Adha,Muslim
2005-01-25,Tu Bishvat/Tu B'Shevat,Jewish holiday
2005-01-27,International Day of Commemoration in Memory of the Victims of the Holocaust,United Nations observance
2005-01-27,e-Day,Worldwide observance
2005-01-29,Kansas Day,Observance
2005-02-01,National Freedom Day,Observance
2005-02-02,World Wetlands Day,Worldwide observance
2005-02-02,Groundhog Day,Observance
2005-02-04,Rosa Parks Day,Local observance
2005-02-04,National Wear Red Day,Observance
2005-02-06,International Day of Zero Tolerance to Female Genital Mutilation,United Nations observance
2005-02-06,World Leprosy Day,Worldwide observance
2005-02-07,e-Day,Worldwide observance
2005-02-08,Shrove Tuesday/Mardi Gras,State holiday
2005-02-08,Shrove Tuesday/Mardi Gras,Observance
2005-02-09,Ash Wednesday,Christian
2005-02-09,Chinese New Year,Observance
2005-02-10,Muharram,Muslim
2005-02-11,Lincoln's Birthday observed,State holiday
2005-02-12,Lincoln's Birthday,State holiday
2005-02-14,Valentine's Day,Observance
2005-02-15,Susan B Anthony's Birthday,Local observance
2005-02-21,International Mother Language Day,United Nations observance
2005-02-21,Presidents' Day (Washington's Birthday),National holiday
2005-02-21,Daisy Gatson Bates Day,State holiday
2005-02-28,Linus Pauling Day,Local observance
2005-03-01,St. David's Day,Observance
2005-03-01,Town Meeting Day Vermont,State holiday
2005-03-02,Texas Independence Day,State holiday
